Date/Hour (PST),Year,Month,Day,Hour Beginning,Hour Ending,SDGE Hourly Load,SDGE Hourly PV Generation
3/2/2018 2:00,2018,3,2,2,3," 1,751 ",0.00
3/2/2018 3:00,2018,3,2,3,4," 1,745 ",0.00
3/2/2018 4:00,2018,3,2,4,5," 1,804 ",0.00
3/2/2018 5:00,2018,3,2,5,6," 1,983 ",0.00
3/2/2018 6:00,2018,3,2,6,7," 2,271 ",12.83
3/2/2018 7:00,2018,3,2,7,8," 2,472 ",143.22
3/2/2018 8:00,2018,3,2,8,9," 2,550 ",327.78
3/2/2018 9:00,2018,3,2,9,10," 2,587 ",468.54
3/2/2018 10:00,2018,3,2,10,11," 2,626 ",545.32
3/2/2018 11:00,2018,3,2,11,12," 2,630 ",594.00
3/2/2018 12:00,2018,3,2,12,13," 2,620 ",599.50
3/2/2018 13:00,2018,3,2,13,14," 2,608 ",565.42
3/2/2018 14:00,2018,3,2,14,15," 2,573 ",487.32
3/2/2018 15:00,2018,3,2,15,16," 2,516 ",343.32
3/2/2018 16:00,2018,3,2,16,17," 2,508 ",167.11
3/2/2018 17:00,2018,3,2,17,18," 2,654 ",13.00
3/2/2018 18:00,2018,3,2,18,19," 2,874 ",0.00
3/2/2018 19:00,2018,3,2,19,20," 2,811 ",0.00
3/2/2018 20:00,2018,3,2,20,21," 2,712 ",0.00
3/2/2018 21:00,2018,3,2,21,22," 2,537 ",0.00
3/2/2018 22:00,2018,3,2,22,23," 2,292 ",0.00
3/2/2018 23:00,2018,3,2,23,24," 2,068 ",0.00
3/3/2018 0:00,2018,3,3,0,1," 1,906 ",0.00
3/3/2018 1:00,2018,3,3,1,2," 1,812 ",0.00
3/3/2018 2:00,2018,3,3,2,3," 1,758 ",0.00
3/3/2018 3:00,2018,3,3,3,4," 1,739 ",0.00
3/3/2018 4:00,2018,3,3,4,5," 1,756 ",0.00
3/3/2018 5:00,2018,3,3,5,6," 1,828 ",0.00
3/3/2018 6:00,2018,3,3,6,7," 1,910 ",12.83
3/3/2018 7:00,2018,3,3,7,8," 2,024 ",143.22
3/3/2018 8:00,2018,3,3,8,9," 2,169 ",327.78
3/3/2018 9:00,2018,3,3,9,10," 2,278 ",468.54
3/3/2018 10:00,2018,3,3,10,11," 2,373 ",545.32
3/3/2018 11:00,2018,3,3,11,12," 2,425 ",594.00
3/3/2018 12:00,2018,3,3,12,13," 2,439 ",599.50
3/3/2018 13:00,2018,3,3,13,14," 2,425 ",565.42
3/3/2018 14:00,2018,3,3,14,15," 2,406 ",487.32
3/3/2018 15:00,2018,3,3,15,16," 2,393 ",343.32
3/3/2018 16:00,2018,3,3,16,17," 2,379 ",167.11
3/3/2018 17:00,2018,3,3,17,18," 2,478 ",13.00
3/3/2018 18:00,2018,3,3,18,19," 2,743 ",0.00
3/3/2018 19:00,2018,3,3,19,20," 2,695 ",0.00
3/3/2018 20:00,2018,3,3,20,21," 2,580 ",0.00
3/3/2018 21:00,2018,3,3,21,22," 2,428 ",0.00
3/3/2018 22:00,2018,3,3,22,23," 2,211 ",0.00
3/3/2018 23:00,2018,3,3,23,24," 1,997 ",0.00
3/4/2018 0:00,2018,3,4,0,1," 1,845 ",0.00
3/4/2018 1:00,2018,3,4,1,2," 1,751 ",0.00
3/4/2018 2:00,2018,3,4,2,3," 1,689 ",0.00
3/4/2018 3:00,2018,3,4,3,4," 1,661 ",0.00
3/4/2018 4:00,2018,3,4,4,5," 1,670 ",0.00
3/4/2018 5:00,2018,3,4,5,6," 1,730 ",0.00
3/4/2018 6:00,2018,3,4,6,7," 1,763 ",12.83
3/4/2018 7:00,2018,3,4,7,8," 1,868 ",143.22
3/4/2018 8:00,2018,3,4,8,9," 2,025 ",327.78
3/4/2018 9:00,2018,3,4,9,10," 2,163 ",468.54
3/4/2018 10:00,2018,3,4,10,11," 2,264 ",545.32
3/4/2018 11:00,2018,3,4,11,12," 2,331 ",594.00
3/4/2018 12:00,2018,3,4,12,13," 2,372 ",599.50
3/4/2018 13:00,2018,3,4,13,14," 2,379 ",565.42
3/4/2018 14:00,2018,3,4,14,15," 2,356 ",487.32
3/4/2018 15:00,2018,3,4,15,16," 2,341 ",343.32
3/4/2018 16:00,2018,3,4,16,17," 2,372 ",167.11
3/4/2018 17:00,2018,3,4,17,18," 2,501 ",13.00
3/4/2018 18:00,2018,3,4,18,19," 2,783 ",0.00
3/4/2018 19:00,2018,3,4,19,20," 2,759 ",0.00
3/4/2018 20:00,2018,3,4,20,21," 2,636 ",0.00
3/4/2018 21:00,2018,3,4,21,22," 2,425 ",0.00
3/4/2018 22:00,2018,3,4,22,23," 2,176 ",0.00
3/4/2018 23:00,2018,3,4,23,24," 1,948 ",0.00
3/5/2018 0:00,2018,3,5,0,1," 1,781 ",0.00
3/5/2018 1:00,2018,3,5,1,2," 1,697 ",0.00
3/5/2018 2:00,2018,3,5,2,3," 1,652 ",0.00
3/5/2018 3:00,2018,3,5,3,4," 1,649 ",0.00
3/5/2018 4:00,2018,3,5,4,5," 1,716 ",0.00
3/5/2018 5:00,2018,3,5,5,6," 1,899 ",0.00
3/5/2018 6:00,2018,3,5,6,7," 2,136 ",12.83
3/5/2018 7:00,2018,3,5,7,8," 2,320 ",143.22
3/5/2018 8:00,2018,3,5,8,9," 2,478 ",327.78
3/5/2018 9:00,2018,3,5,9,10," 2,614 ",468.54
3/5/2018 10:00,2018,3,5,10,11," 2,750 ",545.32
3/5/2018 11:00,2018,3,5,11,12," 2,836 ",594.00
3/5/2018 12:00,2018,3,5,12,13," 2,870 ",599.50
3/5/2018 13:00,2018,3,5,13,14," 2,835 ",565.42
3/5/2018 14:00,2018,3,5,14,15," 2,732 ",487.32
3/5/2018 15:00,2018,3,5,15,16," 2,662 ",343.32
3/5/2018 16:00,2018,3,5,16,17," 2,658 ",167.11
3/5/2018 17:00,2018,3,5,17,18," 2,811 ",13.00
3/5/2018 18:00,2018,3,5,18,19," 2,996 ",0.00
3/5/2018 19:00,2018,3,5,19,20," 2,928 ",0.00
3/5/2018 20:00,2018,3,5,20,21," 2,804 ",0.00
3/5/2018 21:00,2018,3,5,21,22," 2,555 ",0.00
3/5/2018 22:00,2018,3,5,22,23," 2,267 ",0.00
3/5/2018 23:00,2018,3,5,23,24," 2,014 ",0.00
3/6/2018 0:00,2018,3,6,0,1," 1,844 ",0.00
3/6/2018 1:00,2018,3,6,1,2," 1,756 ",0.00
3/6/2018 2:00,2018,3,6,2,3," 1,700 ",0.00
3/6/2018 3:00,2018,3,6,3,4," 1,691 ",0.00
3/6/2018 4:00,2018,3,6,4,5," 1,749 ",0.00
3/6/2018 5:00,2018,3,6,5,6," 1,915 ",0.00
3/6/2018 6:00,2018,3,6,6,7," 2,183 ",12.83
3/6/2018 7:00,2018,3,6,7,8," 2,344 ",143.22
3/6/2018 8:00,2018,3,6,8,9," 2,473 ",327.78
3/6/2018 9:00,2018,3,6,9,10," 2,562 ",468.54
3/6/2018 10:00,2018,3,6,10,11," 2,658 ",545.32
3/6/2018 11:00,2018,3,6,11,12," 2,656 ",594.00
3/6/2018 12:00,2018,3,6,12,13," 2,687 ",599.50
3/6/2018 13:00,2018,3,6,13,14," 2,693 ",565.42
3/6/2018 14:00,2018,3,6,14,15," 2,661 ",487.32
3/6/2018 15:00,2018,3,6,15,16," 2,614 ",343.32
3/6/2018 16:00,2018,3,6,16,17," 2,579 ",167.11
3/6/2018 17:00,2018,3,6,17,18," 2,676 ",13.00
3/6/2018 18:00,2018,3,6,18,19," 2,937 ",0.00
3/6/2018 19:00,2018,3,6,19,20," 2,901 ",0.00
3/6/2018 20:00,2018,3,6,20,21," 2,776 ",0.00
3/6/2018 21:00,2018,3,6,21,22," 2,551 ",0.00
3/6/2018 22:00,2018,3,6,22,23," 2,262 ",0.00
3/6/2018 23:00,2018,3,6,23,24," 2,014 ",0.00
3/7/2018 0:00,2018,3,7,0,1," 1,847 ",0.00
3/7/2018 1:00,2018,3,7,1,2," 1,766 ",0.00
3/7/2018 2:00,2018,3,7,2,3," 1,720 ",0.00
3/7/2018 3:00,2018,3,7,3,4," 1,715 ",0.00
3/7/2018 4:00,2018,3,7,4,5," 1,782 ",0.00
3/7/2018 5:00,2018,3,7,5,6," 1,969 ",0.00
3/7/2018 6:00,2018,3,7,6,7," 2,240 ",12.83
3/7/2018 7:00,2018,3,7,7,8," 2,411 ",143.22
3/7/2018 8:00,2018,3,7,8,9," 2,487 ",327.78
3/7/2018 9:00,2018,3,7,9,10," 2,549 ",468.54
3/7/2018 10:00,2018,3,7,10,11," 2,609 ",545.32
3/7/2018 11:00,2018,3,7,11,12," 2,626 ",594.00
3/7/2018 12:00,2018,3,7,12,13," 2,624 ",599.50
3/7/2018 13:00,2018,3,7,13,14," 2,617 ",565.42
3/7/2018 14:00,2018,3,7,14,15," 2,588 ",487.32
3/7/2018 15:00,2018,3,7,15,16," 2,559 ",343.32
3/7/2018 16:00,2018,3,7,16,17," 2,548 ",167.11
3/7/2018 17:00,2018,3,7,17,18," 2,670 ",13.00
3/7/2018 18:00,2018,3,7,18,19," 2,937 ",0.00
3/7/2018 19:00,2018,3,7,19,20," 2,904 ",0.00
3/7/2018 20:00,2018,3,7,20,21," 2,788 ",0.00
3/7/2018 21:00,2018,3,7,21,22," 2,564 ",0.00
3/7/2018 22:00,2018,3,7,22,23," 2,266 ",0.00
3/7/2018 23:00,2018,3,7,23,24," 2,016 ",0.00
3/8/2018 0:00,2018,3,8,0,1," 1,853 ",0.00
3/8/2018 1:00,2018,3,8,1,2," 1,773 ",0.00
3/8/2018 2:00,2018,3,8,2,3," 1,730 ",0.00
3/8/2018 3:00,2018,3,8,3,4," 1,718 ",0.00
3/8/2018 4:00,2018,3,8,4,5," 1,781 ",0.00
3/8/2018 5:00,2018,3,8,5,6," 1,962 ",0.00
3/8/2018 6:00,2018,3,8,6,7," 2,218 ",15.80
3/8/2018 7:00,2018,3,8,7,8," 2,400 ",161.55
3/8/2018 8:00,2018,3,8,8,9," 2,489 ",348.12
3/8/2018 9:00,2018,3,8,9,10," 2,551 ",509.92
3/8/2018 10:00,2018,3,8,10,11," 2,609 ",623.69
3/8/2018 11:00,2018,3,8,11,12," 2,621 ",681.29
3/8/2018 12:00,2018,3,8,12,13," 2,609 ",668.24
3/8/2018 13:00,2018,3,8,13,14," 2,581 ",634.75
3/8/2018 14:00,2018,3,8,14,15," 2,545 ",567.14
3/8/2018 15:00,2018,3,8,15,16," 2,499 ",415.65
3/8/2018 16:00,2018,3,8,16,17," 2,499 ",206.80
3/8/2018 17:00,2018,3,8,17,18," 2,617 ",19.88
3/8/2018 18:00,2018,3,8,18,19," 2,925 ",0.00
3/8/2018 19:00,2018,3,8,19,20," 2,914 ",0.00
3/8/2018 20:00,2018,3,8,20,21," 2,818 ",0.00
3/8/2018 21:00,2018,3,8,21,22," 2,598 ",0.00
3/8/2018 22:00,2018,3,8,22,23," 2,296 ",0.00
3/8/2018 23:00,2018,3,8,23,24," 2,048 ",0.00
3/9/2018 0:00,2018,3,9,0,1," 1,891 ",0.00
3/9/2018 1:00,2018,3,9,1,2," 1,811 ",0.00
3/9/2018 2:00,2018,3,9,2,3," 1,769 ",0.00
3/9/2018 3:00,2018,3,9,3,4," 1,764 ",0.00
3/9/2018 4:00,2018,3,9,4,5," 1,822 ",0.00
3/9/2018 5:00,2018,3,9,5,6," 2,007 ",0.00
3/9/2018 6:00,2018,3,9,6,7," 2,280 ",15.80
3/9/2018 7:00,2018,3,9,7,8," 2,469 ",161.55
3/9/2018 8:00,2018,3,9,8,9," 2,532 ",348.12
3/9/2018 9:00,2018,3,9,9,10," 2,583 ",509.92
3/9/2018 10:00,2018,3,9,10,11," 2,629 ",623.69
3/9/2018 11:00,2018,3,9,11,12," 2,621 ",681.29
3/9/2018 12:00,2018,3,9,12,13," 2,598 ",668.24
3/9/2018 13:00,2018,3,9,13,14," 2,569 ",634.75
3/9/2018 14:00,2018,3,9,14,15," 2,533 ",567.14
3/9/2018 15:00,2018,3,9,15,16," 2,492 ",415.65
3/9/2018 16:00,2018,3,9,16,17," 2,485 ",206.80
3/9/2018 17:00,2018,3,9,17,18," 2,589 ",19.88
3/9/2018 18:00,2018,3,9,18,19," 2,873 ",0.00
3/9/2018 19:00,2018,3,9,19,20," 2,840 ",0.00
3/9/2018 20:00,2018,3,9,20,21," 2,743 ",0.00
3/9/2018 21:00,2018,3,9,21,22," 2,565 ",0.00
3/9/2018 22:00,2018,3,9,22,23," 2,317 ",0.00
3/9/2018 23:00,2018,3,9,23,24," 2,087 ",0.00
3/10/2018 0:00,2018,3,10,0,1," 1,930 ",0.00
3/10/2018 1:00,2018,3,10,1,2," 1,824 ",0.00
3/10/2018 2:00,2018,3,10,2,3," 1,769 ",0.00
3/10/2018 3:00,2018,3,10,3,4," 1,744 ",0.00
3/10/2018 4:00,2018,3,10,4,5," 1,763 ",0.00
3/10/2018 5:00,2018,3,10,5,6," 1,840 ",0.00
3/10/2018 6:00,2018,3,10,6,7," 1,923 ",15.80
3/10/2018 7:00,2018,3,10,7,8," 2,039 ",161.55
3/10/2018 8:00,2018,3,10,8,9," 2,171 ",348.12
3/10/2018 9:00,2018,3,10,9,10," 2,263 ",509.92
3/10/2018 10:00,2018,3,10,10,11," 2,302 ",623.69
3/10/2018 11:00,2018,3,10,11,12," 2,305 ",681.29
3/10/2018 12:00,2018,3,10,12,13," 2,288 ",668.24
3/10/2018 13:00,2018,3,10,13,14," 2,257 ",634.75
3/10/2018 14:00,2018,3,10,14,15," 2,225 ",567.14
3/10/2018 15:00,2018,3,10,15,16," 2,200 ",415.65
3/10/2018 16:00,2018,3,10,16,17," 2,224 ",206.80
3/10/2018 17:00,2018,3,10,17,18," 2,381 ",19.88
3/10/2018 18:00,2018,3,10,18,19," 2,702 ",0.00
3/10/2018 19:00,2018,3,10,19,20," 2,688 ",0.00
3/10/2018 20:00,2018,3,10,20,21," 2,588 ",0.00
3/10/2018 21:00,2018,3,10,21,22," 2,442 ",0.00
3/10/2018 22:00,2018,3,10,22,23," 2,227 ",0.00
3/10/2018 23:00,2018,3,10,23,24," 2,015 ",0.00
3/11/2018 0:00,2018,3,11,0,1," 1,869 ",0.00
3/11/2018 1:00,2018,3,11,1,2," 1,793 ",0.00
3/11/2018 2:00,2018,3,11,2,3," 1,744 ",0.00
3/11/2018 3:00,2018,3,11,3,4," 1,728 ",0.00
3/11/2018 4:00,2018,3,11,4,5," 1,752 ",0.00
3/11/2018 5:00,2018,3,11,5,6," 1,833 ",0.00
3/11/2018 6:00,2018,3,11,6,7," 1,884 ",15.80
3/11/2018 7:00,2018,3,11,7,8," 1,996 ",161.55
3/11/2018 8:00,2018,3,11,8,9," 2,110 ",348.12
3/11/2018 9:00,2018,3,11,9,10," 2,188 ",509.92
3/11/2018 10:00,2018,3,11,10,11," 2,224 ",623.69
3/11/2018 11:00,2018,3,11,11,12," 2,232 ",681.29
3/11/2018 12:00,2018,3,11,12,13," 2,217 ",668.24
3/11/2018 13:00,2018,3,11,13,14," 2,192 ",634.75
3/11/2018 14:00,2018,3,11,14,15," 2,183 ",567.14
3/11/2018 15:00,2018,3,11,15,16," 2,186 ",415.65
3/11/2018 16:00,2018,3,11,16,17," 2,234 ",206.80
3/11/2018 17:00,2018,3,11,17,18," 2,401 ",19.88
3/11/2018 18:00,2018,3,11,18,19," 2,701 ",0.00
3/11/2018 19:00,2018,3,11,19,20," 2,683 ",0.00
3/11/2018 20:00,2018,3,11,20,21," 2,525 ",0.00
3/11/2018 21:00,2018,3,11,21,22," 2,269 ",0.00
3/11/2018 22:00,2018,3,11,22,23," 2,021 ",0.00
3/11/2018 23:00,2018,3,11,23,24," 1,844 ",0.00
3/12/2018 0:00,2018,3,12,0,1," 1,748 ",0.00
3/12/2018 1:00,2018,3,12,1,2," 1,693 ",0.00
3/12/2018 2:00,2018,3,12,2,3," 1,681 ",0.00
3/12/2018 3:00,2018,3,12,3,4," 1,732 ",0.00
3/12/2018 4:00,2018,3,12,4,5," 1,881 ",0.00
3/12/2018 5:00,2018,3,12,5,6," 2,207 ",0.00
3/12/2018 6:00,2018,3,12,6,7," 2,446 ",15.80
3/12/2018 7:00,2018,3,12,7,8," 2,532 ",161.55
3/12/2018 8:00,2018,3,12,8,9," 2,598 ",348.12
3/12/2018 9:00,2018,3,12,9,10," 2,670 ",509.92
3/12/2018 10:00,2018,3,12,10,11," 2,676 ",623.69
3/12/2018 11:00,2018,3,12,11,12," 2,648 ",681.29
3/12/2018 12:00,2018,3,12,12,13," 2,635 ",668.24
3/12/2018 13:00,2018,3,12,13,14," 2,585 ",634.75
3/12/2018 14:00,2018,3,12,14,15," 2,544 ",567.14
3/12/2018 15:00,2018,3,12,15,16," 2,519 ",415.65
3/12/2018 16:00,2018,3,12,16,17," 2,518 ",206.80
3/12/2018 17:00,2018,3,12,17,18," 2,660 ",19.88
3/12/2018 18:00,2018,3,12,18,19," 2,905 ",0.00
3/12/2018 19:00,2018,3,12,19,20," 2,845 ",0.00
3/12/2018 20:00,2018,3,12,20,21," 2,663 ",0.00
3/12/2018 21:00,2018,3,12,21,22," 2,368 ",0.00
3/12/2018 22:00,2018,3,12,22,23," 2,086 ",0.00
3/12/2018 23:00,2018,3,12,23,24," 1,899 ",0.00
3/13/2018 0:00,2018,3,13,0,1," 1,801 ",0.00
3/13/2018 1:00,2018,3,13,1,2," 1,738 ",0.00
3/13/2018 2:00,2018,3,13,2,3," 1,724 ",0.00
3/13/2018 3:00,2018,3,13,3,4," 1,776 ",0.00
3/13/2018 4:00,2018,3,13,4,5," 1,950 ",0.00
3/13/2018 5:00,2018,3,13,5,6," 2,291 ",0.00
3/13/2018 6:00,2018,3,13,6,7," 2,497 ",15.80
3/13/2018 7:00,2018,3,13,7,8," 2,547 ",161.55
3/13/2018 8:00,2018,3,13,8,9," 2,566 ",348.12
3/13/2018 9:00,2018,3,13,9,10," 2,584 ",509.92
3/13/2018 10:00,2018,3,13,10,11," 2,594 ",623.69
3/13/2018 11:00,2018,3,13,11,12," 2,583 ",681.29
3/13/2018 12:00,2018,3,13,12,13," 2,564 ",668.24
3/13/2018 13:00,2018,3,13,13,14," 2,547 ",634.75
3/13/2018 14:00,2018,3,13,14,15," 2,517 ",567.14
3/13/2018 15:00,2018,3,13,15,16," 2,495 ",415.65
3/13/2018 16:00,2018,3,13,16,17," 2,476 ",206.80
3/13/2018 17:00,2018,3,13,17,18," 2,537 ",19.88
3/13/2018 18:00,2018,3,13,18,19," 2,846 ",0.00
3/13/2018 19:00,2018,3,13,19,20," 2,788 ",0.00
3/13/2018 20:00,2018,3,13,20,21," 2,628 ",0.00
3/13/2018 21:00,2018,3,13,21,22," 2,340 ",0.00
3/13/2018 22:00,2018,3,13,22,23," 2,066 ",0.00
3/13/2018 23:00,2018,3,13,23,24," 1,884 ",0.00
3/14/2018 0:00,2018,3,14,0,1," 1,788 ",0.00
3/14/2018 1:00,2018,3,14,1,2," 1,731 ",0.00
3/14/2018 2:00,2018,3,14,2,3," 1,724 ",0.00
3/14/2018 3:00,2018,3,14,3,4," 1,787 ",0.00
3/14/2018 4:00,2018,3,14,4,5," 1,974 ",0.00
3/14/2018 5:00,2018,3,14,5,6," 2,326 ",0.00
3/14/2018 6:00,2018,3,14,6,7," 2,535 ",15.80
3/14/2018 7:00,2018,3,14,7,8," 2,588 ",161.55
3/14/2018 8:00,2018,3,14,8,9," 2,606 ",348.12
3/14/2018 9:00,2018,3,14,9,10," 2,640 ",509.92
3/14/2018 10:00,2018,3,14,10,11," 2,646 ",623.69
3/14/2018 11:00,2018,3,14,11,12," 2,625 ",681.29
3/14/2018 12:00,2018,3,14,12,13," 2,599 ",668.24
3/14/2018 13:00,2018,3,14,13,14," 2,551 ",634.75
3/14/2018 14:00,2018,3,14,14,15," 2,514 ",567.14
3/14/2018 15:00,2018,3,14,15,16," 2,484 ",415.65
3/14/2018 16:00,2018,3,14,16,17," 2,478 ",206.80
3/14/2018 17:00,2018,3,14,17,18," 2,590 ",19.88
3/14/2018 18:00,2018,3,14,18,19," 2,879 ",0.00
3/14/2018 19:00,2018,3,14,19,20," 2,813 ",0.00
3/14/2018 20:00,2018,3,14,20,21," 2,641 ",0.00
3/14/2018 21:00,2018,3,14,21,22," 2,336 ",0.00
3/14/2018 22:00,2018,3,14,22,23," 2,061 ",0.00
3/14/2018 23:00,2018,3,14,23,24," 1,869 ",0.00
3/15/2018 0:00,2018,3,15,0,1," 1,776 ",0.00
3/15/2018 1:00,2018,3,15,1,2," 1,719 ",0.00
3/15/2018 2:00,2018,3,15,2,3," 1,701 ",0.00
3/15/2018 3:00,2018,3,15,3,4," 1,749 ",0.00
3/15/2018 4:00,2018,3,15,4,5," 1,915 ",0.00
3/15/2018 5:00,2018,3,15,5,6," 2,262 ",0.00
3/15/2018 6:00,2018,3,15,6,7," 2,488 ",24.56
3/15/2018 7:00,2018,3,15,7,8," 2,561 ",164.41
3/15/2018 8:00,2018,3,15,8,9," 2,583 ",322.26
3/15/2018 9:00,2018,3,15,9,10," 2,620 ",474.57
3/15/2018 10:00,2018,3,15,10,11," 2,635 ",594.92
3/15/2018 11:00,2018,3,15,11,12," 2,623 ",657.50
3/15/2018 12:00,2018,3,15,12,13," 2,606 ",671.17
3/15/2018 13:00,2018,3,15,13,14," 2,570 ",635.69
3/15/2018 14:00,2018,3,15,14,15," 2,528 ",541.22
3/15/2018 15:00,2018,3,15,15,16," 2,497 ",386.19
3/15/2018 16:00,2018,3,15,16,17," 2,484 ",193.72
3/15/2018 17:00,2018,3,15,17,18," 2,553 ",31.37
3/15/2018 18:00,2018,3,15,18,19," 2,849 ",0.00
3/15/2018 19:00,2018,3,15,19,20," 2,831 ",0.00
3/15/2018 20:00,2018,3,15,20,21," 2,644 ",0.00
3/15/2018 21:00,2018,3,15,21,22," 2,352 ",0.00
3/15/2018 22:00,2018,3,15,22,23," 2,079 ",0.00
3/15/2018 23:00,2018,3,15,23,24," 1,897 ",0.00
3/16/2018 0:00,2018,3,16,0,1," 1,806 ",0.00
3/16/2018 1:00,2018,3,16,1,2," 1,754 ",0.00
3/16/2018 2:00,2018,3,16,2,3," 1,747 ",0.00
3/16/2018 3:00,2018,3,16,3,4," 1,802 ",0.00
3/16/2018 4:00,2018,3,16,4,5," 1,980 ",0.00
3/16/2018 5:00,2018,3,16,5,6," 2,328 ",0.00
3/16/2018 6:00,2018,3,16,6,7," 2,520 ",24.56
3/16/2018 7:00,2018,3,16,7,8," 2,569 ",164.41
3/16/2018 8:00,2018,3,16,8,9," 2,585 ",322.26
3/16/2018 9:00,2018,3,16,9,10," 2,606 ",474.57
3/16/2018 10:00,2018,3,16,10,11," 2,601 ",594.92
3/16/2018 11:00,2018,3,16,11,12," 2,580 ",657.50
3/16/2018 12:00,2018,3,16,12,13," 2,563 ",671.17
3/16/2018 13:00,2018,3,16,13,14," 2,524 ",635.69
3/16/2018 14:00,2018,3,16,14,15," 2,493 ",541.22
3/16/2018 15:00,2018,3,16,15,16," 2,452 ",386.19
3/16/2018 16:00,2018,3,16,16,17," 2,418 ",193.72
3/16/2018 17:00,2018,3,16,17,18," 2,467 ",31.37
3/16/2018 18:00,2018,3,16,18,19," 2,727 ",0.00
3/16/2018 19:00,2018,3,16,19,20," 2,705 ",0.00
3/16/2018 20:00,2018,3,16,20,21," 2,561 ",0.00
3/16/2018 21:00,2018,3,16,21,22," 2,327 ",0.00
3/16/2018 22:00,2018,3,16,22,23," 2,099 ",0.00
3/16/2018 23:00,2018,3,16,23,24," 1,910 ",0.00
3/17/2018 0:00,2018,3,17,0,1," 1,796 ",0.00
3/17/2018 1:00,2018,3,17,1,2," 1,729 ",0.00
3/17/2018 2:00,2018,3,17,2,3," 1,695 ",0.00
3/17/2018 3:00,2018,3,17,3,4," 1,702 ",0.00
3/17/2018 4:00,2018,3,17,4,5," 1,766 ",0.00
3/17/2018 5:00,2018,3,17,5,6," 1,889 ",0.00
3/17/2018 6:00,2018,3,17,6,7," 1,999 ",24.56
3/17/2018 7:00,2018,3,17,7,8," 2,150 ",164.41
3/17/2018 8:00,2018,3,17,8,9," 2,267 ",322.26
3/17/2018 9:00,2018,3,17,9,10," 2,315 ",474.57
3/17/2018 10:00,2018,3,17,10,11," 2,332 ",594.92
3/17/2018 11:00,2018,3,17,11,12," 2,333 ",657.50
3/17/2018 12:00,2018,3,17,12,13," 2,304 ",671.17
3/17/2018 13:00,2018,3,17,13,14," 2,267 ",635.69
3/17/2018 14:00,2018,3,17,14,15," 2,227 ",541.22
3/17/2018 15:00,2018,3,17,15,16," 2,216 ",386.19
3/17/2018 16:00,2018,3,17,16,17," 2,239 ",193.72
3/17/2018 17:00,2018,3,17,17,18," 2,354 ",31.37
3/17/2018 18:00,2018,3,17,18,19," 2,630 ",0.00
3/17/2018 19:00,2018,3,17,19,20," 2,609 ",0.00
3/17/2018 20:00,2018,3,17,20,21," 2,486 ",0.00
3/17/2018 21:00,2018,3,17,21,22," 2,270 ",0.00
3/17/2018 22:00,2018,3,17,22,23," 2,050 ",0.00
3/17/2018 23:00,2018,3,17,23,24," 1,877 ",0.00
3/18/2018 0:00,2018,3,18,0,1," 1,762 ",0.00
3/18/2018 1:00,2018,3,18,1,2," 1,698 ",0.00
3/18/2018 2:00,2018,3,18,2,3," 1,658 ",0.00
3/18/2018 3:00,2018,3,18,3,4," 1,663 ",0.00
3/18/2018 4:00,2018,3,18,4,5," 1,710 ",0.00
3/18/2018 5:00,2018,3,18,5,6," 1,819 ",0.00
3/18/2018 6:00,2018,3,18,6,7," 1,893 ",24.56
3/18/2018 7:00,2018,3,18,7,8," 2,023 ",164.41
3/18/2018 8:00,2018,3,18,8,9," 2,134 ",322.26
3/18/2018 9:00,2018,3,18,9,10," 2,210 ",474.57
3/18/2018 10:00,2018,3,18,10,11," 2,241 ",594.92
3/18/2018 11:00,2018,3,18,11,12," 2,229 ",657.50
3/18/2018 12:00,2018,3,18,12,13," 2,208 ",671.17
3/18/2018 13:00,2018,3,18,13,14," 2,187 ",635.69
3/18/2018 14:00,2018,3,18,14,15," 2,172 ",541.22
3/18/2018 15:00,2018,3,18,15,16," 2,182 ",386.19
3/18/2018 16:00,2018,3,18,16,17," 2,222 ",193.72
3/18/2018 17:00,2018,3,18,17,18," 2,336 ",31.37
3/18/2018 18:00,2018,3,18,18,19," 2,661 ",0.00
3/18/2018 19:00,2018,3,18,19,20," 2,661 ",0.00
3/18/2018 20:00,2018,3,18,20,21," 2,511 ",0.00
3/18/2018 21:00,2018,3,18,21,22," 2,247 ",0.00
3/18/2018 22:00,2018,3,18,22,23," 2,007 ",0.00
3/18/2018 23:00,2018,3,18,23,24," 1,844 ",0.00
3/19/2018 0:00,2018,3,19,0,1," 1,754 ",0.00
3/19/2018 1:00,2018,3,19,1,2," 1,712 ",0.00
3/19/2018 2:00,2018,3,19,2,3," 1,709 ",0.00
3/19/2018 3:00,2018,3,19,3,4," 1,773 ",0.00
3/19/2018 4:00,2018,3,19,4,5," 1,958 ",0.00
3/19/2018 5:00,2018,3,19,5,6," 2,309 ",0.00
3/19/2018 6:00,2018,3,19,6,7," 2,511 ",24.56
3/19/2018 7:00,2018,3,19,7,8," 2,565 ",164.41
3/19/2018 8:00,2018,3,19,8,9," 2,592 ",322.26
3/19/2018 9:00,2018,3,19,9,10," 2,636 ",474.57
3/19/2018 10:00,2018,3,19,10,11," 2,647 ",594.92
3/19/2018 11:00,2018,3,19,11,12," 2,641 ",657.50
3/19/2018 12:00,2018,3,19,12,13," 2,636 ",671.17
3/19/2018 13:00,2018,3,19,13,14," 2,608 ",635.69
3/19/2018 14:00,2018,3,19,14,15," 2,574 ",541.22
3/19/2018 15:00,2018,3,19,15,16," 2,560 ",386.19
