Date/Hour (PST),Year,Month,Day,Hour Beginning,Hour Ending,PG&E Hourly Load,PG&E Hourly PV Generation ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2028 6:00,2028,5,31,6,7," 14,267 ",1083.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2028 7:00,2028,5,31,7,8," 14,396 ",2626.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2028 8:00,2028,5,31,8,9," 14,615 ",4185.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2028 9:00,2028,5,31,9,10," 14,958 ",5456.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2028 10:00,2028,5,31,10,11," 15,267 ",6255.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2028 11:00,2028,5,31,11,12," 15,435 ",6652.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2028 12:00,2028,5,31,12,13," 15,887 ",6768.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2028 13:00,2028,5,31,13,14," 16,381 ",6470.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2028 14:00,2028,5,31,14,15," 16,818 ",5761.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2028 15:00,2028,5,31,15,16," 17,094 ",4646.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2028 16:00,2028,5,31,16,17," 17,129 ",3180.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2028 17:00,2028,5,31,17,18," 16,978 ",1549.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2028 18:00,2028,5,31,18,19," 16,554 ",333.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2028 19:00,2028,5,31,19,20," 16,614 ",0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2028 20:00,2028,5,31,20,21," 16,378 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2028 21:00,2028,5,31,21,22," 14,815 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2028 22:00,2028,5,31,22,23," 13,661 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2028 23:00,2028,5,31,23,24," 12,742 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2028 0:00,2028,6,1,0,1," 12,195 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2028 1:00,2028,6,1,1,2," 11,795 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2028 2:00,2028,6,1,2,3," 11,652 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2028 3:00,2028,6,1,3,4," 11,780 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2028 4:00,2028,6,1,4,5," 12,336 ",0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2028 5:00,2028,6,1,5,6," 13,276 ",153.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2028 6:00,2028,6,1,6,7," 14,386 ",1024.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2028 7:00,2028,6,1,7,8," 14,831 ",2411.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2028 8:00,2028,6,1,8,9," 15,010 ",3821.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2028 9:00,2028,6,1,9,10," 15,567 ",4965.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2028 10:00,2028,6,1,10,11," 16,220 ",5750.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2028 11:00,2028,6,1,11,12," 16,789 ",6153.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2028 12:00,2028,6,1,12,13," 17,506 ",6282.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2028 13:00,2028,6,1,13,14," 17,997 ",6059.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2028 14:00,2028,6,1,14,15," 18,482 ",5418.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2028 15:00,2028,6,1,15,16," 18,956 ",4431.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2028 16:00,2028,6,1,16,17," 19,098 ",3068.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2028 17:00,2028,6,1,17,18," 18,921 ",1570.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2028 18:00,2028,6,1,18,19," 18,472 ",366.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2028 19:00,2028,6,1,19,20," 18,204 ",2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2028 20:00,2028,6,1,20,21," 17,778 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2028 21:00,2028,6,1,21,22," 16,067 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2028 22:00,2028,6,1,22,23," 14,392 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2028 23:00,2028,6,1,23,24," 13,550 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2028 0:00,2028,6,2,0,1," 12,748 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2028 1:00,2028,6,2,1,2," 12,398 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2028 2:00,2028,6,2,2,3," 12,439 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2028 3:00,2028,6,2,3,4," 12,518 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2028 4:00,2028,6,2,4,5," 12,999 ",0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2028 5:00,2028,6,2,5,6," 13,969 ",153.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2028 6:00,2028,6,2,6,7," 14,564 ",1024.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2028 7:00,2028,6,2,7,8," 15,231 ",2411.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2028 8:00,2028,6,2,8,9," 16,083 ",3821.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2028 9:00,2028,6,2,9,10," 17,065 ",4965.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2028 10:00,2028,6,2,10,11," 17,602 ",5750.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2028 11:00,2028,6,2,11,12," 17,967 ",6153.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2028 12:00,2028,6,2,12,13," 18,623 ",6282.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2028 13:00,2028,6,2,13,14," 19,331 ",6059.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2028 14:00,2028,6,2,14,15," 19,915 ",5418.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2028 15:00,2028,6,2,15,16," 20,112 ",4431.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2028 16:00,2028,6,2,16,17," 19,844 ",3068.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2028 17:00,2028,6,2,17,18," 19,261 ",1570.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2028 18:00,2028,6,2,18,19," 18,411 ",366.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2028 19:00,2028,6,2,19,20," 18,042 ",2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2028 20:00,2028,6,2,20,21," 17,652 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2028 21:00,2028,6,2,21,22," 16,189 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2028 22:00,2028,6,2,22,23," 14,526 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2028 23:00,2028,6,2,23,24," 13,477 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2028 0:00,2028,6,3,0,1," 12,882 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2028 1:00,2028,6,3,1,2," 12,625 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2028 2:00,2028,6,3,2,3," 12,436 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2028 3:00,2028,6,3,3,4," 12,357 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2028 4:00,2028,6,3,4,5," 12,417 ",0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2028 5:00,2028,6,3,5,6," 12,598 ",153.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2028 6:00,2028,6,3,6,7," 13,372 ",1024.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2028 7:00,2028,6,3,7,8," 14,190 ",2411.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2028 8:00,2028,6,3,8,9," 14,809 ",3821.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2028 9:00,2028,6,3,9,10," 15,046 ",4965.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2028 10:00,2028,6,3,10,11," 15,504 ",5750.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2028 11:00,2028,6,3,11,12," 15,360 ",6153.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2028 12:00,2028,6,3,12,13," 15,703 ",6282.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2028 13:00,2028,6,3,13,14," 15,948 ",6059.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2028 14:00,2028,6,3,14,15," 16,296 ",5418.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2028 15:00,2028,6,3,15,16," 16,572 ",4431.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2028 16:00,2028,6,3,16,17," 16,574 ",3068.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2028 17:00,2028,6,3,17,18," 16,258 ",1570.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2028 18:00,2028,6,3,18,19," 15,704 ",366.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2028 19:00,2028,6,3,19,20," 15,551 ",2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2028 20:00,2028,6,3,20,21," 15,326 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2028 21:00,2028,6,3,21,22," 14,407 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2028 22:00,2028,6,3,22,23," 13,771 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2028 23:00,2028,6,3,23,24," 13,004 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2028 0:00,2028,6,4,0,1," 12,337 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2028 1:00,2028,6,4,1,2," 11,875 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2028 2:00,2028,6,4,2,3," 11,584 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2028 3:00,2028,6,4,3,4," 11,514 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2028 4:00,2028,6,4,4,5," 11,544 ",0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2028 5:00,2028,6,4,5,6," 11,510 ",153.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2028 6:00,2028,6,4,6,7," 12,060 ",1024.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2028 7:00,2028,6,4,7,8," 12,699 ",2411.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2028 8:00,2028,6,4,8,9," 13,357 ",3821.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2028 9:00,2028,6,4,9,10," 13,832 ",4965.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2028 10:00,2028,6,4,10,11," 14,153 ",5750.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2028 11:00,2028,6,4,11,12," 14,358 ",6153.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2028 12:00,2028,6,4,12,13," 14,477 ",6282.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2028 13:00,2028,6,4,13,14," 14,460 ",6059.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2028 14:00,2028,6,4,14,15," 14,603 ",5418.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2028 15:00,2028,6,4,15,16," 15,040 ",4431.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2028 16:00,2028,6,4,16,17," 15,392 ",3068.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2028 17:00,2028,6,4,17,18," 15,435 ",1570.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2028 18:00,2028,6,4,18,19," 15,186 ",366.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2028 19:00,2028,6,4,19,20," 15,303 ",2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2028 20:00,2028,6,4,20,21," 15,162 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2028 21:00,2028,6,4,21,22," 14,147 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2028 22:00,2028,6,4,22,23," 13,177 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2028 23:00,2028,6,4,23,24," 12,695 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2028 0:00,2028,6,5,0,1," 12,187 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2028 1:00,2028,6,5,1,2," 11,821 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2028 2:00,2028,6,5,2,3," 11,728 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2028 3:00,2028,6,5,3,4," 12,029 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2028 4:00,2028,6,5,4,5," 12,595 ",0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2028 5:00,2028,6,5,5,6," 13,555 ",153.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2028 6:00,2028,6,5,6,7," 14,489 ",1024.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2028 7:00,2028,6,5,7,8," 14,701 ",2411.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2028 8:00,2028,6,5,8,9," 15,147 ",3821.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2028 9:00,2028,6,5,9,10," 15,519 ",4965.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2028 10:00,2028,6,5,10,11," 15,529 ",5750.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2028 11:00,2028,6,5,11,12," 15,398 ",6153.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2028 12:00,2028,6,5,12,13," 15,290 ",6282.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2028 13:00,2028,6,5,13,14," 15,045 ",6059.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2028 14:00,2028,6,5,14,15," 14,833 ",5418.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2028 15:00,2028,6,5,15,16," 14,566 ",4431.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2028 16:00,2028,6,5,16,17," 14,380 ",3068.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2028 17:00,2028,6,5,17,18," 14,368 ",1570.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2028 18:00,2028,6,5,18,19," 14,331 ",366.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2028 19:00,2028,6,5,19,20," 14,693 ",2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2028 20:00,2028,6,5,20,21," 14,631 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2028 21:00,2028,6,5,21,22," 13,638 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2028 22:00,2028,6,5,22,23," 12,926 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2028 23:00,2028,6,5,23,24," 12,408 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2028 0:00,2028,6,6,0,1," 11,896 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2028 1:00,2028,6,6,1,2," 11,620 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2028 2:00,2028,6,6,2,3," 11,462 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2028 3:00,2028,6,6,3,4," 11,723 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2028 4:00,2028,6,6,4,5," 12,338 ",0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2028 5:00,2028,6,6,5,6," 13,119 ",153.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2028 6:00,2028,6,6,6,7," 14,134 ",1024.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2028 7:00,2028,6,6,7,8," 14,464 ",2411.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2028 8:00,2028,6,6,8,9," 14,644 ",3821.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2028 9:00,2028,6,6,9,10," 14,579 ",4965.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2028 10:00,2028,6,6,10,11," 14,310 ",5750.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2028 11:00,2028,6,6,11,12," 14,176 ",6153.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2028 12:00,2028,6,6,12,13," 14,553 ",6282.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2028 13:00,2028,6,6,13,14," 14,284 ",6059.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2028 14:00,2028,6,6,14,15," 14,483 ",5418.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2028 15:00,2028,6,6,15,16," 14,558 ",4431.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2028 16:00,2028,6,6,16,17," 14,769 ",3068.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2028 17:00,2028,6,6,17,18," 14,267 ",1570.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2028 18:00,2028,6,6,18,19," 14,235 ",366.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2028 19:00,2028,6,6,19,20," 14,584 ",2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2028 20:00,2028,6,6,20,21," 14,609 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2028 21:00,2028,6,6,21,22," 13,693 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2028 22:00,2028,6,6,22,23," 12,708 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2028 23:00,2028,6,6,23,24," 12,384 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2028 0:00,2028,6,7,0,1," 12,089 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2028 1:00,2028,6,7,1,2," 11,787 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2028 2:00,2028,6,7,2,3," 11,720 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2028 3:00,2028,6,7,3,4," 11,940 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2028 4:00,2028,6,7,4,5," 12,225 ",0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2028 5:00,2028,6,7,5,6," 12,858 ",153.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2028 6:00,2028,6,7,6,7," 13,750 ",1024.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2028 7:00,2028,6,7,7,8," 14,050 ",2411.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2028 8:00,2028,6,7,8,9," 14,362 ",3821.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2028 9:00,2028,6,7,9,10," 14,546 ",4965.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2028 10:00,2028,6,7,10,11," 14,576 ",5750.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2028 11:00,2028,6,7,11,12," 14,424 ",6153.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2028 12:00,2028,6,7,12,13," 14,553 ",6282.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2028 13:00,2028,6,7,13,14," 14,646 ",6059.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2028 14:00,2028,6,7,14,15," 14,720 ",5418.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2028 15:00,2028,6,7,15,16," 14,742 ",4431.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2028 16:00,2028,6,7,16,17," 14,728 ",3068.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2028 17:00,2028,6,7,17,18," 14,714 ",1570.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2028 18:00,2028,6,7,18,19," 14,663 ",366.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2028 19:00,2028,6,7,19,20," 14,948 ",2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2028 20:00,2028,6,7,20,21," 15,068 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2028 21:00,2028,6,7,21,22," 14,166 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2028 22:00,2028,6,7,22,23," 13,059 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2028 23:00,2028,6,7,23,24," 12,401 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/2028 0:00,2028,6,8,0,1," 11,960 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/2028 1:00,2028,6,8,1,2," 11,950 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/2028 2:00,2028,6,8,2,3," 11,794 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/2028 3:00,2028,6,8,3,4," 12,009 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/2028 4:00,2028,6,8,4,5," 12,188 ",0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
